0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
8,38,8,7,6,7,7,6,7,5,7,6,5,5,5,5,5,6,12,13,18,18,17,17,17,13,18,14,7,7,4,3,3,4,4,1,1,5,7,2,6,6,6,4,6,6,3,4,5,4,7,7,7,7,7,10,7,14,16,22,22,19,7,19,20,23,22,22,13,21,23,23,21,21,7,19,19,22,23,14,20,38,18,7,7,7,15,7,15,15,15,10,17,19,16,16,16,15,14,17,15,7,38,3,21,15,15,21,21,21,23,7,20,21,23,7,7,7,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,7,7,3,7,7,2,7,7,18,18,8,3,7,0,2176,2,20,7,2,7,16,18,24,17,7,7,7,7,7,7,16,16,16,16,16,16,16,16,7,7,7,16,7,2909,20,7,7,7,24,24,23,36,16,16,16,7,7,7,2909,2288,12,7,9,16,17,17,38,38,38,38,38,7,7,19,23,7,18,7,7,7,23,13,13,13,23,7,17,22,18,6,18,15,22,18,19,15,38,7,7,16,6,22,22,21,7,7,7,7,7,22,7,7,7
2179,2342,2174,2179,2182,2183,2183,2183,2184,2183,2181,2183,2180,2180,2180,2180,2183,2183,2176,2177,2173,2173,2175,2175,2175,2177,2174,2178,2179,2179,2181,2180,2179,2179,2177,2180,2180,2177,2179,2181,2181,2181,2182,2183,2181,2183,2179,2179,2177,2181,2179,2179,2179,2179,2179,2178,2179,2175,2174,2170,2170,2172,2179,2173,2175,2172,2171,2172,2173,2170,2176,2176,2170,2170,2179,2174,2174,2171,2172,2183,2175,2342,2177,2179,2179,2179,2179,2179,2179,2183,2183,2188,2181,2176,2182,2182,2180,2179,2178,2176,2179,2179,2342,2180,2173,2179,2179,2175,2177,2177,2175,2179,2175,2174,2174,2179,2179,2179,2179,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2185,2185,2182,2179,2179,2179,2179,2179,2195,2195,2186,2182,2179,2181,0,2179,2198,2185,2181,2179,2174,2173,2171,2176,2179,2179,2179,2179,2179,2179,2180,2180,2180,2180,2180,2180,2180,2180,2179,2179,2179,2181,2179,818,2172,2179,2179,2179,2167,2167,2168,2174,2176,2176,2176,2179,2179,2179,818,222,2170,2179,2171,2174,2164,2164,2342,2342,2342,2342,2342,2179,2179,2174,2172,2179,2173,2179,2179,2179,2170,2177,2177,2177,2170,2179,2174,2170,2173,2183,2176,2179,2172,2173,2176,2177,2342,2179,2179,2180,2183,2176,2176,2170,2179,2179,2179,2179,2179,2176,2179,2179,2179
8,38,6,5,5,5,5,6,7,5,6,6,3,3,3,3,5,6,10,11,16,16,15,15,15,11,16,12,5,5,5,4,5,5,4,2,2,5,5,3,7,7,8,6,7,8,6,2,3,3,5,5,5,5,5,9,5,13,14,20,20,17,5,17,18,21,20,20,11,20,22,21,20,20,5,17,17,20,21,14,18,38,16,5,5,5,13,5,13,17,17,12,15,17,16,16,14,14,13,15,13,5,38,3,19,13,13,19,19,19,21,5,18,19,22,5,5,5,5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,8,8,3,5,5,0,5,5,19,19,10,3,5,2,2174,0,20,8,4,5,14,17,22,15,5,5,5,5,5,5,15,15,15,15,15,15,15,15,5,5,5,15,5,2908,18,5,5,5,23,23,21,35,14,14,14,5,5,5,2908,2286,10,5,8,14,16,16,38,38,38,38,38,5,5,17,21,5,16,5,5,5,21,11,11,11,22,5,15,20,16,6,16,13,20,16,17,13,38,5,5,14,6,20,20,20,5,5,5,5,5,20,5,5,5
18,27,19,16,16,16,16,13,13,13,17,12,14,14,14,14,12,13,23,24,29,29,28,28,28,24,28,25,16,16,14,15,15,16,16,14,14,17,16,15,16,16,17,15,16,18,15,14,15,14,16,16,16,16,16,21,16,25,27,33,33,30,16,30,31,34,33,33,24,32,34,34,32,32,16,30,30,33,34,26,31,27,29,16,16,16,29,16,29,27,27,20,28,30,28,28,26,26,25,28,25,16,27,16,32,25,25,32,32,32,34,16,31,32,64,16,16,16,16,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,16,17,10,16,16,13,16,16,27,27,18,10,16,13,2187,13,0,17,14,16,27,29,35,28,16,16,16,16,16,16,27,27,27,27,27,27,27,27,16,16,16,27,16,2920,31,16,16,16,35,35,34,78,27,27,27,16,16,16,2920,2299,23,16,20,27,28,28,27,27,27,27,27,16,16,30,34,16,29,16,16,16,34,24,24,24,34,16,28,33,29,19,29,29,33,29,30,26,27,16,16,27,18,33,33,32,16,16,16,16,16,33,16,16,16
20,45,12,13,13,13,13,13,15,12,14,13,11,11,11,11,12,13,18,18,24,24,22,22,22,18,23,19,13,13,6,8,7,9,12,7,7,13,13,8,6,6,5,5,7,5,7,10,11,11,13,13,13,13,13,19,13,20,22,28,28,25,13,24,25,28,27,27,15,27,29,28,27,27,13,25,25,28,28,21,26,45,24,13,13,13,20,13,21,24,24,5,22,25,23,23,21,21,20,22,20,13,45,9,26,20,20,26,27,27,28,13,26,26,29,13,13,13,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,9,13,13,9,13,13,12,12,3,10,13,8,2181,9,18,0,7,13,22,24,29,23,13,13,13,13,13,13,22,22,22,22,22,22,22,22,13,13,13,22,13,2914,25,13,13,13,30,30,29,42,22,22,22,13,13,13,2914,2293,17,13,15,21,23,23,45,45,45,45,45,13,13,25,28,13,24,13,13,13,28,19,19,19,29,13,23,27,24,13,23,21,27,24,24,21,45,13,13,22,13,28,28,27,13,13,13,13,13,28,13,13,13
16,41,8,7,7,8,8,9,9,7,9,9,6,6,6,6,7,9,13,14,19,19,18,18,18,14,19,15,7,7,2,2,2,3,4,1,1,4,7,1,3,3,4,2,3,5,2,5,6,6,7,7,7,7,7,15,7,16,18,23,23,20,7,20,21,24,23,23,11,23,25,24,23,23,7,20,20,23,24,17,21,41,19,7,7,7,16,7,16,20,20,10,18,20,19,19,17,17,16,18,16,7,41,2,22,16,16,22,23,23,24,7,21,22,25,7,7,7,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6,7,5,7,7,4,7,7,17,17,8,7,7,3,2177,4,23,7,0,7,17,20,25,18,7,7,7,7,7,7,18,18,18,18,18,18,18,18,7,7,7,18,7,2910,21,7,7,7,26,26,24,38,17,17,17,7,7,7,2910,2288,13,7,11,17,18,18,41,41,41,41,41,7,7,20,24,7,19,7,7,7,24,14,14,14,25,7,18,23,20,9,19,16,23,20,20,16,41,7,7,17,8,23,23,23,7,7,7,7,7,23,7,7,7
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
7,51,10,10,11,11,11,13,13,12,10,14,12,12,12,12,12,14,5,4,3,3,3,3,3,4,4,4,10,10,17,16,15,15,12,16,16,13,10,16,17,17,18,19,17,19,16,15,13,16,10,10,10,10,10,6,10,2,1,8,8,7,10,7,4,8,6,7,12,6,8,8,6,6,10,4,4,7,8,7,5,51,3,10,10,10,5,10,5,7,7,24,6,4,7,7,3,2,2,1,3,10,51,16,6,2,2,5,7,7,8,10,5,7,10,10,10,10,10,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,21,21,18,10,10,15,10,10,31,31,22,17,10,17,2171,15,33,21,17,10,0,3,8,2,10,10,10,10,10,10,2,2,2,2,2,2,2,2,10,10,10,3,10,2904,4,10,10,10,9,9,8,21,2,2,2,10,10,10,2904,2282,10,10,9,7,16,16,51,51,51,51,51,10,10,2,8,10,3,10,10,10,8,3,3,3,8,10,2,7,5,15,2,5,7,5,3,5,51,10,10,2,14,7,7,6,10,10,10,10,10,7,10,10,10
10,61,12,12,13,13,13,15,15,14,12,17,14,14,14,14,14,16,7,6,3,3,3,3,3,6,3,7,12,12,19,18,18,17,15,18,18,15,12,19,19,19,20,21,20,21,18,18,15,19,12,12,12,12,12,9,12,4,3,6,6,6,12,5,3,5,3,4,15,4,5,5,4,4,12,2,2,4,5,9,3,61,4,12,12,12,7,12,7,10,10,27,8,4,9,9,6,5,5,4,6,12,61,19,3,4,4,4,4,4,5,12,3,3,6,12,12,12,12,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,23,23,21,12,12,17,12,12,34,34,24,20,12,20,2169,17,36,23,20,12,3,0,6,4,12,12,12,12,12,12,4,4,4,4,4,4,4,4,12,12,12,5,12,2902,1,12,12,12,7,7,6,20,4,4,4,12,12,12,2902,2281,12,12,11,9,18,18,61,61,61,61,61,12,12,2,5,12,3,12,12,12,5,6,6,6,6,12,3,4,3,17,3,7,4,3,4,7,61,12,12,5,17,4,4,4,12,12,12,12,12,5,12,12,12
15,48,18,17,18,18,18,21,20,20,17,21,20,20,20,20,20,20,12,13,7,7,9,9,9,13,8,11,17,17,24,23,23,22,20,24,24,21,17,24,25,25,25,26,25,27,23,23,21,24,17,17,17,17,17,14,17,9,8,5,5,6,17,7,6,2,2,2,20,2,1,2,2,2,17,5,5,2,2,12,6,48,7,17,17,17,10,17,10,13,13,32,11,7,12,12,9,10,10,8,11,17,48,24,4,10,10,5,4,4,3,17,6,4,3,17,17,17,17,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,28,28,26,17,17,22,17,17,39,39,30,25,17,25,2167,22,41,28,25,17,9,6,0,8,17,17,17,17,17,17,9,9,9,9,9,9,9,9,17,17,17,8,17,2900,5,17,17,17,6,6,4,18,10,10,10,17,17,17,2900,2279,17,17,17,14,23,23,48,48,48,48,48,17,17,7,2,17,7,17,17,17,2,11,11,11,1,17,8,2,7,22,7,10,2,7,7,13,48,17,17,10,21,4,4,2,17,17,17,17,17,4,17,17,17
8,41,11,10,12,13,13,14,12,15,12,14,17,17,17,17,15,13,6,5,5,5,4,4,4,5,5,4,10,10,18,17,16,16,13,17,17,14,10,17,18,18,19,20,18,20,17,16,14,17,10,10,10,10,10,7,10,5,3,9,9,11,10,11,4,7,8,8,13,8,8,7,8,8,10,3,3,8,7,5,4,41,2,10,10,10,3,10,3,5,5,25,4,3,5,5,1,2,3,1,4,10,41,17,6,3,3,5,5,5,7,10,4,5,8,10,10,10,10,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,22,22,19,10,10,16,10,10,33,33,23,19,10,18,2176,16,34,22,18,10,2,4,8,0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,10,10,10,1,10,2909,6,10,10,10,11,11,9,23,4,4,4,10,10,10,2909,2287,11,10,10,7,17,17,41,41,41,41,41,10,10,2,7,10,5,10,10,10,9,4,4,4,10,10,4,8,7,14,2,3,8,7,3,6,41,10,10,2,14,6,6,8,10,10,10,10,10,6,10,10,10
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
8,40,11,9,11,13,13,13,12,14,11,13,17,17,17,17,14,13,5,4,5,5,4,4,4,4,9,3,9,9,18,16,16,15,13,17,17,14,9,17,18,18,18,19,18,20,16,16,14,17,9,9,9,9,9,7,9,4,3,10,10,11,9,10,4,7,8,8,13,8,8,7,8,8,9,4,4,9,8,4,5,40,2,9,9,9,2,9,3,5,5,25,3,4,4,4,1,2,3,2,3,9,40,17,6,3,3,5,6,6,7,9,4,5,8,9,9,9,9,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,21,22,19,9,9,15,9,9,32,32,23,18,9,18,2176,15,34,21,18,9,2,5,9,0,9,9,9,9,9,9,0,0,0,0,0,0,0,0,9,9,9,1,9,2909,6,9,9,9,11,11,10,23,6,6,6,9,9,9,2909,2287,10,9,10,7,16,16,40,40,40,40,40,9,9,2,7,9,5,9,9,9,9,4,4,4,10,9,4,8,10,14,2,3,8,10,3,6,40,9,9,2,13,6,6,8,9,9,9,9,9,7,9,9,9
8,40,11,9,11,13,13,13,12,14,11,13,17,17,17,17,14,13,5,4,5,5,4,4,4,4,9,3,9,9,18,16,16,15,13,17,17,14,9,17,18,18,18,19,18,20,16,16,14,17,9,9,9,9,9,7,9,4,3,10,10,11,9,10,4,7,8,8,13,8,8,7,8,8,9,4,4,9,8,4,5,40,2,9,9,9,2,9,3,5,5,25,3,4,4,4,1,2,3,2,3,9,40,17,6,3,3,5,6,6,7,9,4,5,8,9,9,9,9,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,21,22,19,9,9,15,9,9,32,32,23,18,9,18,2176,15,34,21,18,9,2,5,9,0,9,9,9,9,9,9,0,0,0,0,0,0,0,0,9,9,9,1,9,2909,6,9,9,9,11,11,10,23,6,6,6,9,9,9,2909,2287,10,9,10,7,16,16,40,40,40,40,40,9,9,2,7,9,5,9,9,9,9,4,4,4,10,9,4,8,10,14,2,3,8,10,3,6,40,9,9,2,13,6,6,8,9,9,9,9,9,7,9,9,9
8,40,11,9,11,13,13,13,12,14,11,13,17,17,17,17,14,13,5,4,5,5,4,4,4,4,9,3,9,9,18,16,16,15,13,17,17,14,9,17,18,18,18,19,18,20,16,16,14,17,9,9,9,9,9,7,9,4,3,10,10,11,9,10,4,7,8,8,13,8,8,7,8,8,9,4,4,9,8,4,5,40,2,9,9,9,2,9,3,5,5,25,3,4,4,4,1,2,3,2,3,9,40,17,6,3,3,5,6,6,7,9,4,5,8,9,9,9,9,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,21,22,19,9,9,15,9,9,32,32,23,18,9,18,2176,15,34,21,18,9,2,5,9,0,9,9,9,9,9,9,0,0,0,0,0,0,0,0,9,9,9,1,9,2909,6,9,9,9,11,11,10,23,6,6,6,9,9,9,2909,2287,10,9,10,7,16,16,40,40,40,40,40,9,9,2,7,9,5,9,9,9,9,4,4,4,10,9,4,8,10,14,2,3,8,10,3,6,40,9,9,2,13,6,6,8,9,9,9,9,9,7,9,9,9
8,40,11,9,11,13,13,13,12,14,11,13,17,17,17,17,14,13,5,4,5,5,4,4,4,4,9,3,9,9,18,16,16,15,13,17,17,14,9,17,18,18,18,19,18,20,16,16,14,17,9,9,9,9,9,7,9,4,3,10,10,11,9,10,4,7,8,8,13,8,8,7,8,8,9,4,4,9,8,4,5,40,2,9,9,9,2,9,3,5,5,25,3,4,4,4,1,2,3,2,3,9,40,17,6,3,3,5,6,6,7,9,4,5,8,9,9,9,9,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,21,22,19,9,9,15,9,9,32,32,23,18,9,18,2176,15,34,21,18,9,2,5,9,0,9,9,9,9,9,9,0,0,0,0,0,0,0,0,9,9,9,1,9,2909,6,9,9,9,11,11,10,23,6,6,6,9,9,9,2909,2287,10,9,10,7,16,16,40,40,40,40,40,9,9,2,7,9,5,9,9,9,9,4,4,4,10,9,4,8,10,14,2,3,8,10,3,6,40,9,9,2,13,6,6,8,9,9,9,9,9,7,9,9,9
8,40,11,9,11,13,13,13,12,14,11,13,17,17,17,17,14,13,5,4,5,5,4,4,4,4,9,3,9,9,18,16,16,15,13,17,17,14,9,17,18,18,18,19,18,20,16,16,14,17,9,9,9,9,9,7,9,4,3,10,10,11,9,10,4,7,8,8,13,8,8,7,8,8,9,4,4,9,8,4,5,40,2,9,9,9,2,9,3,5,5,25,3,4,4,4,1,2,3,2,3,9,40,17,6,3,3,5,6,6,7,9,4,5,8,9,9,9,9,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,21,22,19,9,9,15,9,9,32,32,23,18,9,18,2176,15,34,21,18,9,2,5,9,0,9,9,9,9,9,9,0,0,0,0,0,0,0,0,9,9,9,1,9,2909,6,9,9,9,11,11,10,23,6,6,6,9,9,9,2909,2287,10,9,10,7,16,16,40,40,40,40,40,9,9,2,7,9,5,9,9,9,9,4,4,4,10,9,4,8,10,14,2,3,8,10,3,6,40,9,9,2,13,6,6,8,9,9,9,9,9,7,9,9,9
8,40,11,9,11,13,13,13,12,14,11,13,17,17,17,17,14,13,5,4,5,5,4,4,4,4,9,3,9,9,18,16,16,15,13,17,17,14,9,17,18,18,18,19,18,20,16,16,14,17,9,9,9,9,9,7,9,4,3,10,10,11,9,10,4,7,8,8,13,8,8,7,8,8,9,4,4,9,8,4,5,40,2,9,9,9,2,9,3,5,5,25,3,4,4,4,1,2,3,2,3,9,40,17,6,3,3,5,6,6,7,9,4,5,8,9,9,9,9,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,21,22,19,9,9,15,9,9,32,32,23,18,9,18,2176,15,34,21,18,9,2,5,9,0,9,9,9,9,9,9,0,0,0,0,0,0,0,0,9,9,9,1,9,2909,6,9,9,9,11,11,10,23,6,6,6,9,9,9,2909,2287,10,9,10,7,16,16,40,40,40,40,40,9,9,2,7,9,5,9,9,9,9,4,4,4,10,9,4,8,10,14,2,3,8,10,3,6,40,9,9,2,13,6,6,8,9,9,9,9,9,7,9,9,9
8,40,11,9,11,13,13,13,12,14,11,13,17,17,17,17,14,13,5,4,5,5,4,4,4,4,9,3,9,9,18,16,16,15,13,17,17,14,9,17,18,18,18,19,18,20,16,16,14,17,9,9,9,9,9,7,9,4,3,10,10,11,9,10,4,7,8,8,13,8,8,7,8,8,9,4,4,9,8,4,5,40,2,9,9,9,2,9,3,5,5,25,3,4,4,4,1,2,3,2,3,9,40,17,6,3,3,5,6,6,7,9,4,5,8,9,9,9,9,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,21,22,19,9,9,15,9,9,32,32,23,18,9,18,2176,15,34,21,18,9,2,5,9,0,9,9,9,9,9,9,0,0,0,0,0,0,0,0,9,9,9,1,9,2909,6,9,9,9,11,11,10,23,6,6,6,9,9,9,2909,2287,10,9,10,7,16,16,40,40,40,40,40,9,9,2,7,9,5,9,9,9,9,4,4,4,10,9,4,8,10,14,2,3,8,10,3,6,40,9,9,2,13,6,6,8,9,9,9,9,9,7,9,9,9
8,40,11,9,11,13,13,13,12,14,11,13,17,17,17,17,14,13,5,4,5,5,4,4,4,4,9,3,9,9,18,16,16,15,13,17,17,14,9,17,18,18,18,19,18,20,16,16,14,17,9,9,9,9,9,7,9,4,3,10,10,11,9,10,4,7,8,8,13,8,8,7,8,8,9,4,4,9,8,4,5,40,2,9,9,9,2,9,3,5,5,25,3,4,4,4,1,2,3,2,3,9,40,17,6,3,3,5,6,6,7,9,4,5,8,9,9,9,9,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,21,22,19,9,9,15,9,9,32,32,23,18,9,18,2176,15,34,21,18,9,2,5,9,0,9,9,9,9,9,9,0,0,0,0,0,0,0,0,9,9,9,1,9,2909,6,9,9,9,11,11,10,23,6,6,6,9,9,9,2909,2287,10,9,10,7,16,16,40,40,40,40,40,9,9,2,7,9,5,9,9,9,9,4,4,4,10,9,4,8,10,14,2,3,8,10,3,6,40,9,9,2,13,6,6,8,9,9,9,9,9,7,9,9,9
